mall,outlet,lot,status,myehalal_matches,cert_holder,directory_url
1Borneo Hypermall,PIZZA HUT,C-317,certified,212,PIZZA HUT RESTAURANTS SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,ALL DAY CAFÉ,C-322,review,4,HATTEN HOTEL (MELAKA) SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,CITY FOOD CENTRE,C-601,review,3,DANDY MODERN FOOD SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,TEALIVE,C-611,review,877,LOOB INTEGRATED SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,Q BAIK,C-613 & C-612,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,ROYAL FRIED CHICKEN,C-616,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,ZAZA CAFÉ,C-619A,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,THE OWL,C-625,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,COOL CITY (MY PRETZEL),C-703,review,6,COOLBLOG ENTERPRISE SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,FOOD NEAR ME,C-700A,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,NELSON’S,C-701A,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,MY PRETZEL,C-703,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,HAPPY POTATO,C-704A,certified,22,HAPPY POTATO VENTURES SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,EGG TASTE,C-706,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,JAPANESE BOAT TAKOYAKI,C-707 & C-743A,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,GOLDEN FISH,C-707 & C-788,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,15 MINUTES BAKE,C-707,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,CHEEZY MOZZA,C-707,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,TASTY HAUS,C-711,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,SB,C-713A,review,8,SBJ HOTEL SDN BHD (CROWN GARDEN HOTEL),https://1borneohypermall.com/directory/
1Borneo Hypermall,TOLO TOLO,C-732A & C-732B,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,YES YES,C-735,review,2,YESS NASI LEMAK PLT,https://1borneohypermall.com/directory/
1Borneo Hypermall,FAIRY TALE,C-742,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,UNCLE BOB,C-743,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,AWAN DANIA,C-757,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,TAYTO,C-771,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,CENDOL INA,C-781,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,BOOST JUICE BAR,C-783,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,SUSHI LOVE,C-785,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,FRIED BANANA,C-789,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,HAJI,G-185,review,13,AL HAJIALI SDN. BHD.,https://1borneohypermall.com/directory/
1Borneo Hypermall,P2 KAM,G-186,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,HOME DELIGHT,G-193,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,BASKIN ROBBINS,G-236,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,FIRMAN JAYA,G-238,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,FY FRUITS,G-239 & G-240A,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,GERAI WAZNA,G-240,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,PUTRI MEE,G-241,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,LINA JALINDAN ENTERPRISE,G-242,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,R&R CAFE,G-243,review,400,CATHERINE ROHANA CAFE,https://1borneohypermall.com/directory/
1Borneo Hypermall,DUNKIN DONUTS,G-302,certified,89,GOLDEN DONUTS SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,SUGAR SUGAR CANDY COTTAGE,G-348 & G-788,review,2,SUGARBEE TRADING SDN. BHD.,https://1borneohypermall.com/directory/
1Borneo Hypermall,MAX MANGOLA,G-615,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,YOYO,G-644,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,FAMOUS AMOS,G-701A,certified,116,THE FAMOUS AMOS CHOCOLATE CHIP COOKIE CORPORATION (M) SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,PERFECT TIME FROZEN YOGURT,G-702,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,KARAMELL ALMONDO,G-707B,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,MINI SNACK,G-715A,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,COOL CITY,G-797 & G-788,review,6,COOLBLOG ENTERPRISE SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,MUSTHAFA MAJU,G-810,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,SEOUL GARDEN,G-811,certified,48,SEOUL GARDEN RESTAURANT SDN. BHD.,https://1borneohypermall.com/directory/
1Borneo Hypermall,5 STAR CHICKEN RICE & SEAFOOD,G-817,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,GAMTONG,G-823,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,BURGER KING,G-825,review,189,COSMO RESTAURANTS SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,NYONYA HOUSE,G-826,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,FOOK FAH RESTAURANT,G-828,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,UPPERSTAR,G-829,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,STARBUCKS,G-832 & F-832,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,SECRET RECIPE,G-833,certified,342,SECRET RECIPE CAKES & CAFE SDN BHD,https://1borneohypermall.com/directory/
1Borneo Hypermall,SRI TANJUNG SEAFOOD RESTAURANT,G-836,certified,3,RESTORAN SRI TANJUNG TUALANG,https://1borneohypermall.com/directory/
1Borneo Hypermall,MY KITCHEN CURRY HOUSE,G-907,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,BAOKANG,G-909,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,AZMAL MAJU RESTAURANT,G-922,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,CAPTAIN COOL,F-104,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,DEWI CAFE,F-217,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,QQ DELIGHT,F-707B,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,U-SNACK,F-750B,review,590,AIDA TEGUH UTARA ENTERPRISE,https://1borneohypermall.com/directory/
1Borneo Hypermall,LITTLE POT,F-831 & 831A,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,GERABAK 88,F-838,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,MOK CORNER,S-120,uncertified,0,,https://1borneohypermall.com/directory/
1Borneo Hypermall,JOLLY DOVEY,S-710A & S-710B,uncertified,0,,https://1borneohypermall.com/directory/
1st Avenue Mall,A&W,LG-03,review,108,ABE WAN GLOBAL SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Ai-CHA,LG-K02A,review,155,AICHA FOOD MY SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Ayam Penyet Best,LG-10,review,10,SMART GREEN TRADING SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Black Ball,G-01D & G-01D(A),uncertified,0,,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Boost Juice Bars,LG-K06,uncertified,0,,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,CHAGEE,"G-03, 03A, 05 &12",certified,148,CHAGEE (M) SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Cloud Eight (Sky Bar),8-08 & 09,uncertified,0,,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Coco House,LG-09,review,1,PARADISE COCONUT HOUSE,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Cube Coffee,4-N,uncertified,0,,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Ding Ding Bingsu,8-K6 & K7,review,2,HONOR FOOD SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Empire Sushi,4-06A,certified,159,EMPIRE SUSHI SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Food Hall,4-17,review,6,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Gigi Coffee,LG-K05A & 05B,certified,54,GIGI COFFEE SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Ichiban Ramen,LG-07,certified,8,ZENSHO ICHIBAN MALAYSIA SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,J.CO Donuts & Coffee,"G-05, 07 & 13",review,5,BIG APPLE INTERASIA SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Kenangan Coffee,LG-02,certified,123,KOPI KENANGAN SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,OldTown White Coffee Basic,LG-111,review,108,KOPITIAM ASIA PACIFIC SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Scoop.com,3F-PS09(B),uncertified,0,,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Seoul Garden,3-11 & 12,certified,48,SEOUL GARDEN RESTAURANT SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Starbucks Coffee,G-09 & G-10,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Subway,LG-08,review,101,PEGACORN SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Sushi King,LG-71,certified,143,SUSHI KING (EAST MALAYSIA) SDN. BHD.,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Taco Bell,LG-03A,review,17,TAKOS SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,Texas Chicken,"LG-15, 16 & 17",certified,104,TEXAS CHICKEN (MALAYSIA) SDN BHD,https://www.1st-avenuepenang.com.my/directory/
1st Avenue Mall,The Chicken Rice Shop,LG-18 & 69A (Al-fresco),uncertified,0,,https://www.1st-avenuepenang.com.my/directory/
3 Damansara (Tropicana City Mall),Ah Cheng Laksa,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Ah Yip Herbal Soup,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Ayam Penyet Best Station,,review,2,SMART GREEN TRADING SDN. BHD.,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Baskin-Robbins,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Zai San Bei,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Zus Coffee,,review,823,ZUSPRESSO (M) SDN BHD (1340330-X),https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),恭和堂 KOONG WOH TONG,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Boonaz Cafe,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Brussels Beer Cafe,,non_halal,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Bungkus Kaw Kaw,,review,63,G&T BRAND SDN BHD,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),BURGER KING,,review,189,COSMO RESTAURANTS SDN BHD,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Cocoa Peanut,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Coolblog,,certified,161,COOLBLOG ENTERPRISE SDN BHD,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Dessert Mi,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Di’Vine Meats,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Esquire Kitchen,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Fong Woh Tong 芳禾堂,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Gai Kitchen,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Gerkins Tea,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Honey Bunny,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),HWC Coffee,,review,66,PALATERIUM SDN. BHD.,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Kingdom Palace Restaurant,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Kobo Bakery,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Koppiku,,certified,10,KOPPIKU SDN. BHD.,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Mixue,,certified,251,MIXUE MALAYSIA SDN. BHD.,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Nando’s,,certified,94,NANDO'S CHICKENLAND MALAYSIA SENDIRIAN BERHAD,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Oiso Korean Traditional Cuisine & Cafe,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Papa’s Cafe,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Richeese Factory,,certified,90,RICHEESE FACTORY MALAYSIA SDN. BHD.,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Rise & Sip,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Seoul Station,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Shanghai Da Da Hun Tun,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Sisters Crispy Popiah,,certified,11,SISTERS CRISPY POPIAH (M) SDN BHD,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),STARBUCKS COFFEE,,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),SUSHI GO,,certified,1,SUSHI KING SDN BHD,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),Sushihan,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),The Brew House,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),The Coffee Bean & Tea Leaf,,uncertified,0,,https://3damansara.com.my/stores/
3 Damansara (Tropicana City Mall),The Meat Experts,,uncertified,0,,https://3damansara.com.my/stores/
AEON Bukit Tinggi,MAHNAZ FOOD,G05,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,KOONG WOH TONG,G11,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Shihlin Taiwan Street Snacks,G16,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,PORRIDGE TIME,G17,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Lavender,G18,review,3,KOPERASI BELA MASYARAKAT MELAKA BERHAD (HOTEL KOBEMAS),https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,McDonald's,G20,review,426,GERBANG ALAF RESTAURANTS SDN BHD (FORMERLY KNOWN AS GOLDEN ARCHES RESTAURANTS SDN BHD),https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,STARBUCKS COFFEE,G22,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Nando's,G25,certified,94,NANDO'S CHICKENLAND MALAYSIA SENDIRIAN BERHAD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,TACO BELL,G26,review,17,TAKOS SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,VivoPizza,G27,review,14,VIVO FOOD SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Texas CHICKEN,G29,certified,104,TEXAS CHICKEN (MALAYSIA) SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,KFC,G30,review,828,QSR STORES SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Haagen Dazs,G31,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,llaollao.,G32,review,133,PETRA EMPIRE SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,tealive,F01,review,877,LOOB INTEGRATED SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,The Chicken Rice Shop,F06,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Mr. Dakgalbi,F07,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Boat Noodle,F08,certified,34,AROIVER BOAT NOODLE,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Secret Recipe,F09,certified,342,SECRET RECIPE CAKES & CAFE SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,che Go,F10,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,SIONG TONG GAI,F13,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,HONG KONG KIM GARY RESTAURANT,F15,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,BAR.B.Q PLAZA,F16,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Sushi Zanmai,F17,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,JOHNNY'S RESTAURANT,F18,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,BOOST JUICE,F20,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,BIG APPLE DONUTS AND COFFEE,S30,certified,89,BIG APPLE INTERASIA SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,SUBWAY,S31,review,101,PEGACORN SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,THE COFFEE BEAN & TEA LEAF,G28,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,GIGI COFFEE,G41,certified,54,GIGI COFFEE SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,KOI The,G35,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,BANANABRO,F02,review,23,HTFU RESTAURANTS SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,CHAGEE,KG01 & KG01A,certified,148,CHAGEE (M) SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,ZUS COFFEE,F26,review,823,ZUSPRESSO (M) SDN BHD (1340330-X),https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Tim Hortons,KG03 & KG05,review,9,MGCA CAFE MY SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,EMPIRE SUSHI,F19,certified,159,EMPIRE SUSHI SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Jom Cha,KF05,review,31,FARM FRESH JOMCHA SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,HOT & roll,KS07,certified,10,HOT & ROLL HOLDINGS SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Nyonya Delights,KF02 & KF02A,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,POTATO CORNER,G40,review,17,ROCKS FOODS SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,DUNKIN',KF06,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,YOGURT YOOGOO,F29,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Auntie Anne's,G33,review,19,CHRISNA JENIO SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,BASKIN ROBBINS,G55,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,NANYANG CAFE,G21,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,BEUTEA,KG02,certified,35,BEUTEA HOLDING SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,Luckin Coffee,KG02A,certified,48,HEXTAR LUCKIN (M) SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
AEON Bukit Tinggi,YANGGUOFU,F36,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-bukit-tinggi
